Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
quest_xp_Sorcery_subtitle,Quest,Quest Info,,,"Gained Sorcery XP",,,,,,,,,,,,,,
quest_xp10_Sorcery_title,Quest,Quest Info,,,"[e3bb70]+10 XP[-] Sorcery",,,,,,,,,,,,,,
quest_xp_Fire,Quest,Quest Info,,,"Your Fire Sorcery grows in power... You've earned XP toward leveling up your Fire Sorcery, bringing you one step closer to becoming a Master Fire Sorcerer!",,,,,,,,,,,,,,
quest_xp_Fire_subtitle,Quest,Quest Info,,,"Gained Fire XP",,,,,,,,,,,,,,
quest_xp10_Fire_title,Quest,Quest Info,,,"[e3bb70]+10 XP[-] Fire Sorcery",,,,,,,,,,,,,,
quest_xp_Ice,Quest,Quest Info,,,"Your Ice Sorcery grows in power... You've earned XP toward leveling up your Ice Sorcery, bringing you one step closer to becoming a Master Ice Sorcerer!",,,,,,,,,,,,,,
quest_xp_Ice_subtitle,Quest,Quest Info,,,"Gained Ice XP",,,,,,,,,,,,,,
quest_xp10_Ice_title,Quest,Quest Info,,,"[e3bb70]+10 XP[-] Ice Sorcery",,,,,,,,,,,,,,
quest_xp_Lightning,Quest,Quest Info,,,"Your Lightning Sorcery grows in power... You've earned XP toward leveling up your Lightning Sorcery, bringing you one step closer to becoming a Master Lightning Sorcerer!",,,,,,,,,,,,,,
quest_xp_Lightning_subtitle,Quest,Quest Info,,,"Gained Lightning XP",,,,,,,,,,,,,,
quest_xp10_Lightning_title,Quest,Quest Info,,,"[e3bb70]+10 XP[-] Lightning Sorcery",,,,,,,,,,,,,,

quest_sorceryIntro,Quest,Quest Info,,,"([e3bb70]![-]) [ae92d5]Sorcery[-] The Awakening",,,,,,,,,,,,,,
quest_sorceryIntro_title,Quest,Quest Info,,,"([e3bb70]![-]) [ae92d5]Sorcery[-] The Awakening",,,,,,,,,,,,,,
quest_sorceryIntro_subtitle,Quest,Quest Info,,,"Inspect The Fallen Corpses",,,,,,,,,,,,,,
quest_sorceryIntro_description,Quest,Quest Info,,,"There's little time to explain, so listen carefully... you've noticed it by now, have you not?  The world is... different. There's something much worse on the horizon. The first blood moon, that's when it was discovered. Essence. The Elders believe Essence to be life and creation itself. Once you gather enough [ae92d5]Essence[-], the Arcane Trader will open a [e3bb70]Portal[-] that'll take you to her nearest location. She has offered to [ae92d5]Train[-] you in the Elements, so make haste! You won't survive much longer as a Mundane.\n[I][d1d1d1]Sorcerer Altin[-][/I]",,,,,,,,,,,,,,

quest_sorceryIntro2_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] The Awakening 2/3",,,,,,,,,,,,,,
quest_sorceryIntro2_subtitle,Quest,Quest Info,,,"Place and Open The Chest",,,,,,,,,,,,,,
quest_sorceryIntro2,Quest,Quest Info,,,"What the hell!?\n...[I][d1d1d1]Fallen, Elders, Blood Moons[-][/I]... none of this makes sense! Who the hell is [I][d1d1d1]Altin[-][/I]? What do they mean Mundane?\n\nMaybe this [ae92d5]Chest[-] has the answers, I should see what's inside...",,,,,,,,,,,,,,

quest_sorceryIntro3_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] The Awakening 3/3",,,,,,,,,,,,,,
quest_sorceryIntro3_subtitle,Quest,Quest Info,,,"[36dc2a]Consume Skill Elixir to choose an Element[-]",,,,,,,,,,,,,,
quest_sorceryIntro3,Quest,Quest Info,,,"If you're reading this, it's already too late...\nYou must finish what I failed to. The Awakened are coming and they'll stop at nothing to destroy this world.\n\nStart by inciting one of my [ae92d5]Conjuration Scrolls[-] matching the starting Element of your choice. You choose and learn an Element by consuming a [ae92d5]Skill Elixir[-] found on Fallen. Only then will you be able to comprehend my [ae92d5]Journals of Knowledge[-].\n[I][d1d1d1]Sorcerer Altin[-][/I]",,,,,,,,,,,,,,

quest_sorceryIntroChest_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Arcane Storage",,,,,,,,,,,,,,
quest_sorceryIntroChest_subtitle,Quest,Quest Info,,,"Craft an Arcane Chest",,,,,,,,,,,,,,
quest_sorceryIntroChest,Quest,Quest Info,,,"You'll want to craft an Arcane Chest if you wish to store an abundance of items and gear in one place! You can craft these now at a [ae92d5]Sorcerer Desk[-].",,,,,,,,,,,,,,
quest_sorceryIntroPotions_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Potions",,,,,,,,,,,,,,
quest_sorceryIntroPotions_subtitle,Quest,Quest Info,,,"Use Enchanted Mortar",,,,,,,,,,,,,,
quest_sorceryIntroPotions,Quest,Quest Info,,,"You'll want to become acquainted with an [ae92d5]Enchanted Mortar[-] to craft Potions on the go. By placing the Enchanted Mortar in your Toolbelt and holding it, you can then view [ae92d5]Recipes[-] by selecting various Essences. Most Potions require the mixing of multiple ingredients. Go ahead and craft a few basic [ae92d5]Potions[-] now, using the [ae92d5]Enchanted Mortar[-].",,,,,,,,,,,,,,
quest_sorceryIntroTailoring_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Tailoring",,,,,,,,,,,,,,
quest_sorceryIntroTailoring_subtitle,Quest,Quest Info,,,"Craft an Arcane Wheel",,,,,,,,,,,,,,
quest_sorceryIntroTailoring,Quest,Quest Info,,,"You'll want to craft an Arcane Wheel (Tailoring Station) if you wish to tailor and wear full sets of Sorcerer Armor. You'll be able to do this now by taking your first steps in the [ae92d5]Sorcery[-] skill tree and raising the [ae92d5]Sorcery Attribute[-].",,,,,,,,,,,,,,
quest_sorceryIntroAlchemy_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Alchemy",,,,,,,,,,,,,,
quest_sorceryIntroAlchemy_subtitle,Quest,Quest Info,,,"Craft an Alchemy Station",,,,,,,,,,,,,,
quest_sorceryIntroAlchemy,Quest,Quest Info,,,"You'll want to craft an Alchemy Station if you wish to concoct Potions, Elixirs and Potion Bombs. You'll be able to do this now by taking your first steps in the [ae92d5]Sorcery[-] skill tree and raising [ae92d5]Alchemy Mastery[-].",,,,,,,,,,,,,,
quest_sorceryIntroScrolls_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Scroll Crafting",,,,,,,,,,,,,,
quest_sorceryIntroScrolls_subtitle,Quest,Quest Info,,,"Craft Arcane Vision Scroll",,,,,,,,,,,,,,
quest_sorceryIntroScrolls,Quest,Quest Info,,,"You can craft Scrolls of immense power and ability at a [ae92d5]Sorcerer Desk[-]. You'll be able to do this now by taking your first steps in [ae92d5]Scroll Mastery[-] then gathering the materials required to craft the Scroll.",,,,,,,,,,,,,,
quest_sorceryIntroEnchanting_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Enchanting",,,,,,,,,,,,,,
quest_sorceryIntroEnchanting_subtitle,Quest,Quest Info,,,"Craft an Enchanting Table",,,,,,,,,,,,,,
quest_sorceryIntroEnchanting,Quest,Quest Info,,,"You'll want to craft an Enchanting Table if you wish to make Enchantments of transcendent power. You'll be able to do this now by taking your first steps in [ae92d5]Rune Mastery[-] then crafting an Enchanting Table at a [ae92d5]Sorcerer Desk[-].",,,,,,,,,,,,,,
quest_sorceryIntroRunesmithing_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Runes",,,,,,,,,,,,,,
quest_sorceryIntroRunesmithing_subtitle,Quest,Quest Info,,,"Craft Spell Light Rune",,,,,,,,,,,,,,
quest_sorceryIntroRunesmithing,Quest,Quest Info,,,"You'll want to start crafting Runes at an Enchanting Table if you wish to transcend beyond mundane. You'll be able to do this now by taking your first steps in [ae92d5]Rune Mastery[-] then crafting an Enchanting Table at a [ae92d5]Sorcerer Desk[-].",,,,,,,,,,,,,,
quest_sorceryIntroArcaneArmor_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Arcane Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroArcaneArmor_subtitle,Quest,Quest Info,,,"Wear Full Arcane Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroArcaneArmor,Quest,Quest Info,,,"You'll want to get your hands on a full set of Arcane Sorcerer Armor if you wish to become truly powerful. You can complete this task by looting the Arcane Armor Set pieces from Fallen or by raising [ae92d5]Arcane Armor[-] and crafting them yourself. While wearing the Full Armor Set, kill any zombie to exercise its power.",,,,,,,,,,,,,,

quest_sorceryIntroFamiliar_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Familiar",,,,,,,,,,,,,,
quest_sorceryIntroFamiliar_subtitle,Quest,Quest Info,,,"Summon Arcane Familiar",,,,,,,,,,,,,,
quest_sorceryIntroFamiliar,Quest,Quest Info,,,"Deporting the undead back to Hell can be a lonely job, luckily you can recruit and train a trusty ally! Unlock and start training an Arcane Familiar to aid you in your quest. You'll be able to do this now by taking your first steps in [ae92d5]Arcane Familiar[-] then summoning one at a [ae92d5]Sorcerer Desk[-].",,,,,,,,,,,,,,
quest_sorceryIntroFireFamiliar_title,Quest,Quest Info,,,"[dc6e00]Fire[-] Familiar",,,,,,,,,,,,,,
quest_sorceryIntroFireFamiliar_subtitle,Quest,Quest Info,,,"Summon Fire Familiar",,,,,,,,,,,,,,
quest_sorceryIntroFireFamiliar,Quest,Quest Info,,,"Deporting the undead back to Hell can be a lonely job, luckily you can recruit and train a trusty ally! Unlock and start training a Fire Familiar to aid you in your quest. You'll be able to do this now by taking your first steps in [ae92d5]Fire Familiar[-] then summoning one at a [ae92d5]Sorcerer Desk[-].",,,,,,,,,,,,,,
quest_sorceryIntroIceFamiliar_title,Quest,Quest Info,,,"[006eaa]Ice[-] Familiar",,,,,,,,,,,,,,
quest_sorceryIntroIceFamiliar_subtitle,Quest,Quest Info,,,"Summon Ice Familiar",,,,,,,,,,,,,,
quest_sorceryIntroIceFamiliar,Quest,Quest Info,,,"Deporting the undead back to Hell can be a lonely job, luckily you can recruit and train a trusty ally! Unlock and start training an Ice Familiar to aid you in your quest. You'll be able to do this now by taking your first steps in [ae92d5]Ice Familiar[-] then summoning one at a [ae92d5]Sorcerer Desk[-].",,,,,,,,,,,,,,
quest_sorceryIntroLightningFamiliar_title,Quest,Quest Info,,,"[9650ff]Lightning[-] Familiar",,,,,,,,,,,,,,
quest_sorceryIntroLightningFamiliar_subtitle,Quest,Quest Info,,,"Summon Lightning Familiar",,,,,,,,,,,,,,
quest_sorceryIntroLightningFamiliar,Quest,Quest Info,,,"Deporting the undead back to Hell can be a lonely job, luckily you can recruit and train a trusty ally! Unlock and start training a Lightning Familiar to aid you in your quest. You'll be able to do this now by taking your first steps in [ae92d5]Lightning Familiar[-] then summoning one at a [ae92d5]Sorcerer Desk[-].",,,,,,,,,,,,,,

quest_sorceryIntroWeapons_group,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Weapons",,,,,,,,,,,,,,
quest_sorceryIntroWeapons,Quest,Quest Info,,,"If you are to stop The Awakening, you'll need a lot more than mundane weaponry! Regular weapons, arrows and bullets are far from effective against the Arcane Abominations of this New World. It's time for you to embrace the power of Sorcerous Weaponry!\n\n[I]- Arcane Trader[/I]",,,,,,,,,,,,,,
quest_sorceryIntroWeapons1_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Staff Weapon",,,,,,,,,,,,,,
quest_sorceryIntroWeapons1_subtitle,Quest,Quest Info,,,"Use Staff Weapon",,,,,,,,,,,,,,
quest_sorceryIntroWeapons1,Quest,Quest Info,,,"Vanquish foes using only a [ae92d5]Staff[-] Weapon! Staves can be crafted, looted from Fallen or earned as Quest Rewards from the Arcane Trader.",,,,,,,,,,,,,,
quest_sorceryIntroWeapons2_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Spellcast Weapon",,,,,,,,,,,,,,
quest_sorceryIntroWeapons2_subtitle,Quest,Quest Info,,,"Use Spellcast Weapon",,,,,,,,,,,,,,
quest_sorceryIntroWeapons2,Quest,Quest Info,,,"Vanquish foes using only a [ae92d5]Spellcast[-] Weapon! Spellcasts can be crafted, looted from Fallen or earned as Quest Rewards from the Arcane Trader.",,,,,,,,,,,,,,
quest_sorceryIntroWeapons3_title,Quest,Quest Info,,,"[ae92d5]Sorcery[-] Wand Weapon",,,,,,,,,,,,,,
quest_sorceryIntroWeapons3_subtitle,Quest,Quest Info,,,"Use Wand Weapon",,,,,,,,,,,,,,
quest_sorceryIntroWeapons3,Quest,Quest Info,,,"Vanquish foes using only a [ae92d5]Wand[-] Weapon! Wands can be crafted, looted from Fallen or earned as Quest Rewards from the Arcane Trader.",,,,,,,,,,,,,,

quest_sorceryIntroFireStaff_title,Quest,Quest Info,,,"[dc6e00]Sorcery[-] Fire Staff",,,,,,,,,,,,,,
quest_sorceryIntroFireStaff_subtitle,Quest,Quest Info,,,"Use Fire Staff",,,,,,,,,,,,,,
quest_sorceryIntroFireStaff,Quest,Quest Info,,,"Vanquish foes using a [ae92d5]Fire Staff[-]! You can craft one through training the Fire Staff perk or get lucky and loot one from a Fire Fallen!",,,,,,,,,,,,,,
quest_sorceryIntroIceStaff_title,Quest,Quest Info,,,"[006eaa]Sorcery[-] Ice Staff",,,,,,,,,,,,,,
quest_sorceryIntroIceStaff_subtitle,Quest,Quest Info,,,"Use Ice Staff",,,,,,,,,,,,,,
quest_sorceryIntroIceStaff,Quest,Quest Info,,,"Vanquish foes using an [ae92d5]Ice Staff[-]! You can craft one through training the Ice Staff perk or get lucky and loot one from an Ice Fallen!",,,,,,,,,,,,,,
quest_sorceryIntroLightningStaff_title,Quest,Quest Info,,,"[9650ff]Sorcery[-] Lightning Staff",,,,,,,,,,,,,,
quest_sorceryIntroLightningStaff_subtitle,Quest,Quest Info,,,"Use Lightning Staff",,,,,,,,,,,,,,
quest_sorceryIntroLightningStaff,Quest,Quest Info,,,"Vanquish foes using a [ae92d5]Lightning Staff[-]! You can craft one through training the Lightning Staff perk or get lucky and loot one from a Lightning Fallen!",,,,,,,,,,,,,,

quest_sorceryIntroFireAspectAura_title,Quest,Quest Info,,,"[dc6e00]Sorcery[-] Aspect of Fire",,,,,,,,,,,,,,
quest_sorceryIntroFireAspectAura_subtitle,Quest,Quest Info,,,"Use Aspect of Fire Rune",,,,,,,,,,,,,,
quest_sorceryIntroFireAspectAura,Quest,Quest Info,,,"Equip the [ae92d5]Aspect of Fire Rune[-] into your [ae92d5]Chest Armor[-] then defeat foes with the [ae92d5]Fire Aura[-] activated ([I]F to Activate. Hold F to activate multiple items[/I]).",,,,,,,,,,,,,,
quest_sorceryIntroIceAspectAura_title,Quest,Quest Info,,,"[006eaa]Sorcery[-] Aspect of Ice",,,,,,,,,,,,,,
quest_sorceryIntroIceAspectAura_subtitle,Quest,Quest Info,,,"Use Aspect of Ice Rune",,,,,,,,,,,,,,
quest_sorceryIntroIceAspectAura,Quest,Quest Info,,,"Equip the [ae92d5]Aspect of Ice Rune[-] into your [ae92d5]Chest Armor[-] then defeat foes with the [ae92d5]Ice Aura[-] activated ([I]F to Activate. Hold F to activate multiple items[/I]).",,,,,,,,,,,,,,
quest_sorceryIntroLightningAspectAura_title,Quest,Quest Info,,,"[9650ff]Sorcery[-] Aspect of Lightning",,,,,,,,,,,,,,
quest_sorceryIntroLightningAspectAura_subtitle,Quest,Quest Info,,,"Use Aspect of Lightning Rune",,,,,,,,,,,,,,
quest_sorceryIntroLightningAspectAura,Quest,Quest Info,,,"Equip the [ae92d5]Aspect of Lightning Rune[-] into your [ae92d5]Chest Armor[-] then defeat foes with the [ae92d5]Lightning Aura[-] activated ([I]F to Activate. Hold F to activate multiple items[/I]).",,,,,,,,,,,,,,

quest_sorceryIntroFireCraftFire2_title,Quest,Quest Info,,,"[dc6e00]Sorcery[-] Firenado Spell",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire2_subtitle,Quest,Quest Info,,,"Craft Firenado Spell",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire2,Quest,Quest Info,,,"If you want to survive the horde, you'll want a Firenado or ten by your side. You'll find the Firenado Spell in the Fire Sorcery skill tree. Unlock it there then head to a Fire Spellforge to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire3_title,Quest,Quest Info,,,"[dc6e00]Sorcery[-] Meteor Spell",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire3_subtitle,Quest,Quest Info,,,"Craft Meteor Spell",,,,,,,,,,,,,,
quest_sorceryIntroFireCraftFire3,Quest,Quest Info,,,"Nothing like deporting the undead back to Hell by dropping a molten rock on their head! You'll find the Meteor Spell in the Fire Sorcery skill tree. Unlock it there then head to a Fire Spellforge to craft them.",,,,,,,,,,,,,,

quest_sorceryIntroIceCraftIce2_title,Quest,Quest Info,,,"[006eaa]Sorcery[-] Comet Spell",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce2_subtitle,Quest,Quest Info,,,"Craft Comet Spell",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce2,Quest,Quest Info,,,"If you want to survive the horde, you'll want a Comet or ten by your side. You'll find the Comet Spell in the Ice Sorcery skill tree. Unlock it there then head to an Ice Spellforge to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce3_title,Quest,Quest Info,,,"[006eaa]Sorcery[-] Ice Storm Spell",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce3_subtitle,Quest,Quest Info,,,"Craft Ice Storm Spell",,,,,,,,,,,,,,
quest_sorceryIntroIceCraftIce3,Quest,Quest Info,,,"Nothing like deporting the undead back to Hell by dropping razor sharp icicles on their face! You'll find the Ice Storm Spell in the Ice Sorcery skill tree. Unlock it there then head to an Ice Spellforge to craft them.",,,,,,,,,,,,,,

quest_sorceryIntroLightningCraftLightning2_title,Quest,Quest Info,,,"[9650ff]Sorcery[-] Storm Totem Spell",,,,,,,,,,,,,,
quest_sorceryIntroLightningCraftLightning2_subtitle,Quest,Quest Info,,,"Craft Storm Totem Spell",,,,,,,,,,,,,,
quest_sorceryIntroLightningCraftLightning2,Quest,Quest Info,,,"If you want to survive the horde, you'll want a trusty Storm Totem by your side. You'll find the Storm Totem Spell in the Lightning Sorcery skill tree. Unlock it there then head to a Lightning Spellforge to craft them.",,,,,,,,,,,,,,
quest_sorceryIntroLightningCraftLightning3_title,Quest,Quest Info,,,"[9650ff]Sorcery[-] Lightning Storm Spell",,,,,,,,,,,,,,
quest_sorceryIntroLightningCraftLightning3_subtitle,Quest,Quest Info,,,"Craft Lightning Storm Spell",,,,,,,,,,,,,,
quest_sorceryIntroLightningCraftLightning3,Quest,Quest Info,,,"Nothing like deporting the undead back to Hell by electrifying their innards! You'll find the Lightning Storm Spell in the Lightning Sorcery skill tree. Unlock it there then head to a Lightning Spellforge to craft them.",,,,,,,,,,,,,,

quest_sorceryFirePowder_title,Quest,Quest Info,,,"[dc6e00]Sorcery[-] Enchanted Mortar",,,,,,,,,,,,,,
quest_sorceryFirePowder_subtitle,Quest,Quest Info,,,"Craft Fire Powder",,,,,,,,,,,,,,
quest_sorceryFirePowder,Quest,Quest Info,,,"You'll want to become acquainted with an [ae92d5]Enchanted Mortar[-] to craft Fire Powder and Potions on the go. By holding the [ae92d5]Enchanted Mortar[-] in your Toolbelt, you can then view [ae92d5]Recipes[-] by selecting [ae92d5]Fire Essence[-] in your inventory and looking at available recipes. Most Potions require the mixing of multiple ingredients. Go ahead and craft [ae92d5]Fire Powder[-] now using the [ae92d5]Enchanted Mortar[-].",,,,,,,,,,,,,,
quest_sorceryIcePowder_title,Quest,Quest Info,,,"[006eaa]Sorcery[-] Enchanted Mortar",,,,,,,,,,,,,,
quest_sorceryIcePowder_subtitle,Quest,Quest Info,,,"Craft Ice Powder",,,,,,,,,,,,,,
quest_sorceryIcePowder,Quest,Quest Info,,,"You'll want to become acquainted with an [ae92d5]Enchanted Mortar[-] to craft Ice Powder and Potions on the go. By holding the [ae92d5]Enchanted Mortar[-] in your Toolbelt, you can then view [ae92d5]Recipes[-] by selecting [ae92d5]Ice Essence[-] in your inventory and looking at available recipes. Most Potions require the mixing of multiple ingredients. Go ahead and craft [ae92d5]Ice Powder[-] now using the [ae92d5]Enchanted Mortar[-].",,,,,,,,,,,,,,
quest_sorceryLightningPowder_title,Quest,Quest Info,,,"[9650ff]Sorcery[-] Enchanted Mortar",,,,,,,,,,,,,,
quest_sorceryLightningPowder_subtitle,Quest,Quest Info,,,"Craft Lightning Powder",,,,,,,,,,,,,,
quest_sorceryLightningPowder,Quest,Quest Info,,,"You'll want to become acquainted with an [ae92d5]Enchanted Mortar[-] to craft Lightning Powder and Potions on the go. By holding the [ae92d5]Enchanted Mortar[-] in your Toolbelt, you can then view [ae92d5]Recipes[-] by selecting [ae92d5]Lightning Essence[-] in your inventory and looking at available recipes. Most Potions require the mixing of multiple ingredients. Go ahead and craft [ae92d5]Lightning Powder[-] now using the [ae92d5]Enchanted Mortar[-].",,,,,,,,,,,,,,

quest_sorceryIntroFireArmor_title,Quest,Quest Info,,,"[dc6e00]Sorcery[-] Fire Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroFireArmor_subtitle,Quest,Quest Info,,,"Wear Full Fire Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroFireArmor,Quest,Quest Info,,,"You'll want to get your hands on a full set of Fire Sorcerer Armor if you wish to become truly powerful. You can complete this task by looting the Fire Armor Set pieces from Fallen or by raising [ae92d5]Fire Armor[-] and crafting them yourself. While wearing the Full Armor Set, kill any zombie to exercise its power.",,,,,,,,,,,,,,
quest_sorceryIntroIceArmor_title,Quest,Quest Info,,,"[006eaa]Sorcery[-] Ice Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroIceArmor_subtitle,Quest,Quest Info,,,"Wear Full Ice Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroIceArmor,Quest,Quest Info,,,"You'll want to get your hands on a full set of Ice Sorcerer Armor if you wish to become truly powerful. You can complete this task by looting the Ice Armor Set pieces from Fallen or by raising [ae92d5]Ice Armor[-] and crafting them yourself. While wearing the Full Armor Set, kill any zombie to exercise its power.",,,,,,,,,,,,,,
quest_sorceryIntroLightningArmor_title,Quest,Quest Info,,,"[9650ff]Sorcery[-] Lightning Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroLightningArmor_subtitle,Quest,Quest Info,,,"Wear Full Lightning Armor Set",,,,,,,,,,,,,,
quest_sorceryIntroLightningArmor,Quest,Quest Info,,,"You'll want to get your hands on a full set of Lightning Sorcerer Armor if you wish to become truly powerful. You can complete this task by looting the Lightning Armor Set pieces from Fallen or by raising [ae92d5]Lightning Armor[-] and crafting them yourself. While wearing the Full Armor Set, kill any zombie to exercise its power.",,,,,,,,,,,,,,
